Bracket Type=4,,,,,
Sample Type,File Name,Path,Instrument Method,Position,Inj Vol
Unknown,BandT_D4T_blo4_GB21_rep7_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,R:K17,1
Unknown,BandT_D4T_blo4_GF18_rep8_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,B:M13,1
Unknown,BandT_D2B_blo4_RK17_rep8_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,G:L4,1
Unknown,BandT_D6B_blo4_BM13_rep8_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,B:E11,1
Unknown,BandT_H3B_blo4_GL4_rep8_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,G:M9,1
Unknown,BandT_H5T_blo4_BE11_rep8_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,B:O21,1
Unknown,BandT_H3T_blo4_GM9_rep8_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,R:A9,1
Unknown,BandT_D6T_blo4_BO21_rep8_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,G:P12,1
Unknown,BandT_H1T_blo4_RA9_rep8_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,B:L15,1
Unknown,BandT_H3T_blo5_GP12_rep9_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,B:P8,1
Unknown,BandT_D6B_blo5_BL15_rep9_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,B:O12,1
Unknown,BandT_H5T_blo5_BP8_rep9_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_wetfile,R:C1,1
Unknown,BandT_H5T_blo5_BO12_rep10_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_wetfile,R:C1,1
Unknown,BandT_hyea_SysQC_RC1_rep11_ch1_msmethod_wet,lc_sys,lc_mp\ChannelA_wetfile,R:C23,1
Unknown,BandT_hyea_SysQC_RC1_rep12_ch2_msmethod_wet,lc_sys,lc_mp\ChannelB_wetfile,R:C23,1
Unknown,BandT_hyeb_SysQC_RC23_rep11_ch1_msmethod_wet,lc_sys,lc_mp\ChannelA_lcmethodfile,B:G16,1
Unknown,BandT_hyeb_SysQC_RC23_rep12_ch2_msmethod_wet,lc_sys,lc_mp\ChannelB_lcmethodfile,R:F9,1
